{1, 0, 3424},
{2, 1, 5810},
{3, 0, 6660},
{4, 1, 1827},
{5, 4, 6121},
{6, 5, 8514},
{7, 1, 1437},
{8, 4, 8429},
{9, 5, 5166},
{10, 9, 7031},
{11, 2, 2109},
{12, 4, 9993},
{13, 5, 4054},
{14, 6, 7516},
{15, 11, 1692},
{16, 1, 4971},
{17, 3, 4898},
{18, 2, 4081},
{19, 9, 1535},
{20, 8, 4043},
{21, 10, 6330},
{22, 4, 5529},
{23, 4, 1143},
{24, 15, 9324},
{25, 21, 6222},
{26, 12, 7888},
{27, 6, 6700},
{28, 4, 4674},
{29, 13, 1600},
{30, 14, 5031},
{31, 4, 1212},
{32, 17, 2818},
{33, 13, 1912},
{34, 17, 6231},
{35, 33, 9939},
{36, 32, 3641},
{37, 24, 4264},
{38, 5, 7173},
{39, 32, 8473},
{40, 4, 726},
{41, 40, 106},
{42, 7, 2321},
{43, 23, 8098},
{44, 16, 607},
{45, 31, 4396},
{46, 37, 4997},
{47, 21, 903},
{48, 0, 3117},
{49, 35, 24},
{50, 8, 5438},
{51, 45, 5781},
{52, 2, 582},
{53, 50, 9665},
{54, 16, 9362},
{55, 23, 3784},
{56, 51, 7384},
{57, 49, 7820},
{58, 8, 5201},
{59, 43, 1965},
{60, 11, 8292},
{61, 1, 9793},
{62, 16, 3875},
{63, 31, 9833},
{64, 36, 8987},
{65, 4, 1950},
{66, 6, 518},
{67, 66, 3976},
{68, 5, 1900},
{69, 38, 6236},
{70, 36, 6713},
{71, 51, 4684},
{72, 36, 4463},
{73, 45, 228},
{74, 35, 4205},
{75, 5, 8578},
{76, 51, 4779},
{77, 8, 562},
{78, 55, 286},
{79, 21, 1193},
{80, 78, 3709},
{81, 10, 81},
{82, 30, 1970},
{83, 21, 6256},
{84, 42, 8438},
{85, 1, 5565},
{86, 38, 594},
{87, 65, 7443},
{88, 52, 8256},
{89, 58, 7948},
{90, 84, 3206},
{91, 68, 5450},
{92, 10, 5988},
{93, 72, 1330},
{94, 23, 4947},
{95, 65, 8685},
{96, 1, 1397},
{97, 92, 129},
{98, 53, 8030},
{99, 89, 5842},
{100, 4, 5172},
{101, 40, 2647},
{102, 63, 5808},
{103, 85, 9421},
{104, 57, 6284},
{105, 30, 3699},
{106, 67, 3973},
{107, 48, 7882},
{108, 62, 7490},
{109, 46, 1122},
{110, 71, 9355},
{111, 80, 2535},
{112, 84, 3735},
{113, 26, 4952},
{114, 93, 8096},
{115, 112, 879},
{116, 97, 5636},
{117, 44, 6533},
{118, 67, 1629},
{119, 43, 9636},
{120, 60, 4810},
{121, 14, 6802},
{122, 53, 5404},
{123, 31, 4830},
{124, 41, 8549},
{125, 79, 9917},
{126, 64, 4947},
{127, 24, 9674},
{128, 123, 8718},
{129, 42, 7809},
{130, 94, 145},
{131, 76, 8565},
{132, 81, 1345},
{133, 95, 4554},
{134, 94, 1002},
{135, 66, 4784},
{136, 81, 3456},
{137, 69, 8972},
{138, 30, 3729},
{139, 1, 450},
{140, 139, 9436},
{141, 131, 6474},
{142, 131, 5099},
{143, 104, 2308},
{144, 71, 8004},
{145, 78, 2822},
{146, 79, 8948},
{147, 69, 2566},
{148, 29, 3420},
{149, 20, 7794},
{150, 52, 5459},
{151, 134, 780},
{152, 139, 8721},
{153, 87, 4051},
{154, 116, 343},
{155, 100, 6004},
{156, 37, 2577},
{157, 109, 4498},
{158, 30, 1220},
{159, 87, 7285},
{160, 130, 1125},
{161, 14, 2273},
{162, 18, 7643},
{163, 159, 588},
{164, 26, 462},
{165, 55, 425},
{166, 161, 923},
{167, 1, 7362},
{168, 164, 8506},
{169, 1, 6637},
{170, 103, 8854},
{171, 101, 4075},
{172, 41, 6525},
{173, 151, 4237},
{174, 136, 7269},
{175, 142, 1272},
{176, 16, 917},
{177, 98, 3425},
{178, 102, 8169},
{179, 67, 8729},
{180, 72, 8382},
{181, 45, 9164},
{182, 149, 9124},
{183, 26, 520},
{184, 46, 3378},
{185, 113, 6099},
{186, 89, 6542},
{187, 68, 1878},
{188, 184, 1625},
{189, 25, 9504},
{190, 118, 1200},
{191, 70, 892},
{192, 77, 5543},
{193, 129, 8928},
{194, 166, 4145},
{195, 46, 8416},
{196, 188, 8488},
{197, 99, 5979},
{198, 55, 9370},
{199, 37, 8613},
{200, 49, 4689},
{201, 28, 5506},
{202, 138, 7917},
{203, 172, 9217},
{204, 179, 4902},
{205, 66, 1214},
{206, 143, 2642},
{207, 124, 3838},
{208, 8, 8156},
{209, 142, 4232},
{210, 158, 7067},
{211, 91, 7711},
{212, 63, 4118},
{213, 118, 6825},
{214, 78, 4076},
{215, 77, 1049},
