{285, 207, 1},
{2, 474, 2},
{185, 260, 2},
{228, 361, 2},
{43, 225, 3},
{71, 352, 3},
{296, 46, 3},
{266, 452, 3},
{189, 105, 4},
{293, 16, 4},
{211, 26, 4},
{224, 3, 4},
{309, 273, 4},
{22, 51, 4},
{442, 224, 5},
{37, 168, 5},
{458, 65, 5},
{40, 39, 5},
{64, 469, 5},
{170, 60, 5},
{3, 496, 5},
{478, 16, 5},
{196, 94, 6},
{108, 417, 6},
{20, 487, 6},
{77, 96, 6},
{5, 116, 6},
{410, 499, 6},
{50, 290, 6},
{447, 275, 6},
{430, 341, 7},
{375, 215, 7},
{185, 48, 7},
{270, 126, 7},
{455, 358, 8},
{254, 399, 8},
{481, 38, 8},
{436, 442, 9},
{394, 429, 9},
{420, 195, 9},
{112, 5, 9},
{348, 171, 9},
{448, 6, 9},
{325, 330, 10},
{155, 426, 10},
{45, 39, 10},
{331, 425, 10},
{203, 218, 10},
{239, 172, 10},
{463, 32, 11},
{370, 197, 11},
{403, 353, 11},
{426, 278, 11},
{91, 284, 11},
{465, 54, 11},
{227, 468, 11},
{268, 212, 12},
{31, 277, 12},
{393, 431, 12},
{87, 63, 13},
{358, 142, 13},
{73, 265, 13},
{332, 118, 13},
{108, 325, 14},
{241, 455, 14},
{255, 382, 14},
{308, 60, 14},
{382, 326, 14},
{373, 99, 15},
{260, 262, 15},
{386, 485, 15},
{152, 43, 15},
{332, 135, 15},
{494, 222, 15},
{86, 392, 15},
{328, 249, 16},
{351, 242, 16},
{160, 461, 16},
{144, 461, 16},
{386, 233, 16},
{269, 189, 16},
{76, 391, 17},
{476, 61, 17},
{85, 88, 17},
{251, 474, 17},
{431, 387, 18},
{283, 483, 18},
{492, 373, 19},
{37, 101, 19},
{397, 96, 19},
{338, 101, 19},
{391, 133, 19},
{359, 251, 19},
{31, 22, 20},
{465, 157, 20},
{468, 326, 20},
{482, 213, 20},
{194, 29, 20},
{116, 94, 20},
{142, 252, 21},
{14, 287, 21},
{380, 470, 21},
{261, 7, 21},
{184, 70, 21},
{42, 129, 21},
{359, 339, 22},
{476, 99, 22},
{474, 166, 23},
{76, 160, 23},
{255, 301, 23},
{309, 296, 23},
{176, 271, 23},
{157, 310, 23},
{258, 260, 23},
{60, 396, 23},
{106, 141, 24},
{320, 312, 24},
{428, 338, 24},
{400, 237, 25},
{341, 410, 25},
{405, 298, 25},
{118, 53, 25},
{149, 152, 25},
{292, 170, 25},
{54, 416, 25},
{354, 314, 25},
{130, 350, 26},
{305, 216, 26},
{236, 446, 26},
{95, 111, 26},
{208, 13, 26},
{94, 473, 27},
{371, 385, 27},
{132, 203, 27},
{222, 245, 28},
{230, 218, 28},
{394, 215, 28},
{366, 402, 28},
{193, 334, 28},
{158, 454, 28},
{403, 303, 28},
{170, 144, 28},
{349, 389, 29},
{49, 16, 29},
{143, 327, 29},
{185, 238, 29},
{423, 275, 29},
{84, 144, 29},
{334, 215, 30},
{419, 135, 30},
{463, 490, 30},
{32, 113, 30},
{211, 258, 30},
{135, 68, 31},
{299, 496, 31},
{303, 268, 31},
{270, 305, 31},
{463, 172, 31},
{109, 472, 31},
{209, 156, 32},
{154, 84, 32},
{460, 127, 32},
{195, 121, 32},
{416, 438, 32},
{472, 134, 32},
{318, 118, 32},
{432, 393, 32},
{403, 465, 33},
{179, 284, 33},
{131, 277, 33},
{238, 272, 33},
{151, 159, 33},
{162, 141, 34},
{337, 160, 34},
{306, 172, 34},
{55, 33, 34},
{112, 404, 35},
{497, 170, 35},
{150, 360, 35},
{296, 191, 35},
{324, 395, 35},
{169, 131, 36},
{131, 53, 36},
{6, 172, 36},
{82, 239, 36},
{498, 102, 37},
{312, 409, 37},
{157, 8, 37},
{260, 385, 37},
{499, 56, 37},
{269, 427, 37},
{157, 380, 38},
{232, 14, 38},
{102, 418, 38},
{156, 261, 38},
{306, 160, 39},
{397, 334, 39},
{152, 446, 39},
{264, 240, 39},
{201, 195, 39},
{222, 20, 40},
{400, 456, 40},
{209, 137, 40},
{174, 297, 40},
{362, 307, 40},
{394, 157, 40},
{10, 315, 41},
{182, 183, 41},
{424, 419, 41},
{79, 333, 41},
{469, 175, 42},
{296, 343, 42},
{149, 351, 42},
{476, 314, 42},
{488, 370, 42},
{385, 340, 42},
{236, 355, 42},
{246, 271, 43},
{409, 211, 43},
{36, 423, 43},
{175, 144, 43},
{21, 213, 44},
{150, 10, 44},
{90, 133, 44},
{337, 167, 44},
{337, 227, 44},
{108, 291, 44},
{49, 371, 45},
{93, 74, 45},
{139, 304, 45},
{466, 213, 46},
{325, 288, 46},
{419, 319, 46},
{423, 4, 46},
{283, 255, 46},
{498, 182, 46},
{497, 145, 47},
{348, 382, 47},
{37, 320, 47},
{395, 241, 47},
{183, 46, 48},
{225, 108, 48},
{271, 398, 48},
{345, 289, 48},
{304, 42, 49},
{323, 248, 49},
{248, 48, 49},
{73, 83, 49},
{40, 200, 49},
{83, 409, 49},
{57, 355, 50},
{150, 42, 50},
{263, 318, 51},
{268, 128, 51},
{197, 388, 51},
{388, 397, 51},
{223, 345, 52},
{26, 54, 52},
{31, 335, 52},
{447, 197, 52},
{25, 219, 52},
{204, 107, 52},
{101, 169, 53},
{378, 418, 53},
{24, 258, 53},
{164, 94, 53},
{2, 350, 53},
{299, 58, 54},
{330, 106, 54},
{329, 69, 54},
{260, 294, 55},
{40, 216, 55},
{473, 348, 55},
{109, 284, 55},
{168, 469, 55},
{69, 336, 55},
{491, 151, 56},
{343, 470, 56},
{77, 487, 56},
{163, 180, 57},
{54, 342, 57},
{278, 384, 57},
{290, 179, 57},
{177, 108, 57},
{432, 27, 57},
{45, 482, 58},
{247, 321, 58},
{70, 192, 58},
{386, 294, 58},
{298, 229, 58},
{308, 356, 59},
{339, 426, 59},
{321, 286, 59},
{146, 485, 59},
{330, 378, 59},
{77, 240, 59},
{467, 402, 59},
{490, 186, 60},
{129, 147, 60},
{61, 299, 60},
{271, 206, 60},
{130, 318, 61},
{289, 414, 62},
{382, 165, 62},
{298, 368, 62},
{297, 470, 63},
{48, 63, 63},
{350, 220, 64},
{437, 304, 64},
{338, 34, 64},
{467, 209, 64},
{488, 476, 64},
{405, 477, 64},
{437, 181, 64},
{366, 13, 65},
{201, 47, 65},
{107, 258, 65},
{190, 136, 65},
{408, 14, 65},
{437, 310, 65},
{128, 39, 66},
{94, 455, 66},
{452, 110, 66},
{164, 376, 66},
{374, 313, 66},
{73, 432, 67},
{179, 137, 67},
{240, 178, 68},
{261, 227, 68},
{303, 266, 68},
{148, 158, 68},
{357, 484, 69},
{158, 476, 70},
{280, 50, 70},
{75, 337, 70},
{401, 144, 70},
{249, 320, 70},
{410, 361, 70},
{176, 1, 71},
{364, 256, 72},
{78, 495, 72},
{178, 347, 72},
{316, 472, 72},
{475, 253, 73},
{40, 407, 73},
{245, 421, 74},
{404, 226, 74},
{326, 111, 74},
{90, 120, 74},
{194, 150, 74},
{241, 153, 74},
{494, 361, 74},
{221, 374, 74},
{274, 75, 74},
{296, 459, 75},
{351, 15, 75},
{14, 115, 75},
{159, 213, 75},
{267, 137, 75},
{18, 157, 76},
{66, 52, 76},
{309, 219, 76},
{100, 253, 76},
{115, 134, 77},
{456, 65, 77},
{201, 461, 77},
{196, 295, 78},
{256, 22, 79},
{161, 317, 79},
{389, 120, 80},
{101, 453, 80},
{61, 400, 81},
{305, 250, 81},
{96, 481, 81},
{274, 138, 81},
{302, 288, 82},
{383, 96, 82},
{237, 140, 84},
{124, 373, 84},
{392, 378, 84},
{362, 76, 84},
{379, 157, 84},
{163, 349, 85},
{413, 146, 85},
{147, 475, 85},
{486, 23, 86},
{97, 26, 86},
{314, 33, 86},
{108, 143, 86},
{402, 484, 86},
{225, 444, 86},
{204, 279, 87},
{433, 123, 87},
{66, 225, 87},
{398, 324, 87},
{284, 103, 87},
{439, 129, 88},
{351, 207, 88},
{416, 217, 88},
{19, 181, 89},
{322, 69, 90},
{473, 414, 91},
{368, 220, 91},
{230, 42, 92},
{396, 415, 92},
{92, 284, 92},
{394, 205, 93},
{202, 337, 93},
{172, 188, 93},
{89, 306, 93},
{190, 233, 94},
{387, 74, 96},
{461, 422, 96},
{234, 157, 97},
{349, 187, 98},
{18, 480, 98},
{387, 254, 98},
{450, 308, 98},
{270, 412, 99},
{337, 78, 99},
{419, 221, 99},
{464, 218, 99},
{83, 35, 99},
{381, 487, 100},
{243, 357, 101},
{343, 41, 101},
{401, 189, 101},
{236, 457, 103},
{344, 382, 104},
{479, 55, 105},
{181, 210, 105},
{176, 259, 106},
{124, 433, 106},
{42, 69, 106},
{281, 42, 106},
{449, 454, 107},
{184, 78, 110},
{298, 127, 110},
{81, 428, 111},
{440, 250, 112},
{129, 12, 113},
{351, 117, 113},
{453, 451, 113},
{252, 493, 113},
{119, 204, 114},
{333, 268, 115},
{98, 133, 116},
{45, 67, 116},
{406, 236, 117},
{377, 159, 119},
{276, 295, 119},
{71, 68, 120},
{320, 199, 120},
{290, 363, 121},
{177, 244, 122},
{172, 435, 122},
{411, 135, 124},
{267, 0, 127},
{367, 290, 127},
{372, 347, 129},
{125, 10, 130},
{28, 244, 132},
{486, 180, 133},
{67, 85, 133},
{342, 214, 133},
{327, 247, 138},
{390, 303, 138},
{216, 11, 139},
{475, 231, 146},
{441, 269, 149},
{480, 434, 152},
{346, 405, 153},
{287, 443, 154},
{365, 26, 155},
{153, 72, 155},
{395, 300, 156},
{251, 198, 158},
{151, 311, 159},
{445, 152, 163},
{217, 425, 166},
{313, 462, 166},
{80, 14, 168},
{123, 235, 169},
{99, 317, 169},
{149, 104, 182},
{173, 181, 185},
{489, 219, 192},
{59, 481, 193},
{114, 398, 211},
{169, 369, 215},
{286, 282, 222},
{62, 0, 224},
{172, 9, 226},
{30, 498, 229},
{257, 425, 238},
{343, 17, 258},
{471, 423, 268},
{412, 122, 280},
{254, 44, 291}
